Date,Open,High,Low,Close,Volume,OpenInt
2/1/2005,28.982,29.291,28.895,29.208,23117845,0
2/2/2005,29.128,29.208,28.982,29.185,17730940,0
2/3/2005,29.105,29.105,28.928,29.042,16372353,0
2/4/2005,28.999,29.249,28.999,29.185,21936999,0
2/7/2005,29.024,29.275,29.024,29.171,17200075,0
2/8/2005,29.208,29.411,29.145,29.329,21828811,0
2/9/2005,29.24,29.275,28.877,29.056,24130263,0
2/10/2005,29.119,29.177,28.99,29.024,16085929,0
2/11/2005,28.982,29.361,28.944,29.171,19979849,0
2/14/2005,29.171,29.306,29.145,29.24,13023584,0
2/15/2005,29.199,29.475,29.185,29.298,21087414,0
2/16/2005,29.192,29.258,29.033,29.163,16918741,0
2/17/2005,29.086,29.306,28.999,29.007,20134367,0
2/18/2005,29.033,29.033,28.734,28.886,27649323,0
2/22/2005,28.654,28.913,28.452,28.461,26866313,0
2/23/2005,28.301,28.475,28.274,28.396,24746084,0
2/24/2005,28.258,28.67,28.22,28.621,19917997,0
2/25/2005,28.621,28.743,28.509,28.676,17706224,0
2/28/2005,28.517,28.564,28.292,28.34,24394205,0
3/1/2005,28.396,28.492,28.301,28.355,20129892,0
3/2/2005,28.242,28.734,28.227,28.662,22246027,0
3/3/2005,28.774,28.848,28.542,28.621,22312601,0
3/4/2005,28.839,29.171,28.757,29.079,25249501,0
3/7/2005,29.079,29.208,29.024,29.086,15284043,0
3/8/2005,29.007,29.154,28.99,29.033,14933650,0
3/9/2005,28.886,29.073,28.743,28.774,19321672,0
3/10/2005,28.862,29.171,28.822,29.086,19390483,0
3/11/2005,29.007,29.095,28.783,28.839,16365148,0
3/14/2005,28.822,29.163,28.807,29.163,21562882,0
3/15/2005,29.208,29.37,28.982,28.982,21592072,0
3/16/2005,28.831,29.079,28.564,28.67,22012639,0
3/17/2005,28.701,28.751,28.396,28.475,18295342,0
3/18/2005,28.509,28.886,28.405,28.886,53136181,0
3/21/2005,28.766,29.079,28.564,28.99,21197585,0
3/22/2005,28.982,29.137,28.517,28.579,22572196,0
3/23/2005,28.579,28.839,28.483,28.579,27895379,0
3/24/2005,28.895,29.064,28.751,28.766,22382654,0
3/28/2005,28.904,29.137,28.877,28.96,17582016,0
3/29/2005,28.839,28.96,28.526,28.605,22514938,0
3/30/2005,28.662,29.163,28.654,29.145,23415322,0
3/31/2005,29.064,29.105,28.952,29.033,21300682,0
4/1/2005,29.128,29.163,28.542,28.556,25705217,0
4/4/2005,28.556,28.605,28.195,28.371,25567595,0
4/5/2005,28.355,28.579,28.316,28.579,19908057,0
4/6/2005,28.648,28.766,28.535,28.579,17308882,0
4/7/2005,28.648,28.862,28.588,28.807,17933650,0
4/8/2005,28.743,28.952,28.718,28.774,21339929,0
4/11/2005,28.822,28.935,28.757,28.839,14355960,0
4/12/2005,28.718,29.224,28.549,29.056,24415445,0
4/13/2005,29.024,29.163,28.614,28.693,25262916,0
4/14/2005,28.968,29.128,28.5,28.579,31221299,0
4/15/2005,28.839,29.378,28.783,28.783,52638978,0
4/18/2005,28.783,29.291,28.783,28.982,34084663,0
4/19/2005,29.185,29.24,28.904,28.982,25332348,0
4/20/2005,28.862,28.99,28.461,28.598,29571691,0
4/21/2005,28.822,29.086,28.676,29.079,23889917,0
4/22/2005,28.982,29.233,28.726,29.064,24625476,0
4/25/2005,29.267,29.361,29.105,29.291,20700756,0
4/26/2005,29.306,29.467,29.112,29.128,22331977,0
4/27/2005,29.024,29.378,28.935,29.249,22685224,0
4/28/2005,29.049,29.336,28.676,28.718,27379416,0
4/29/2005,28.839,29.163,28.67,29.145,29074736,0
5/2/2005,29.049,29.258,29.024,29.185,17413964,0
5/3/2005,29.024,29.105,28.799,29.064,32743961,0
5/4/2005,29.073,29.199,28.886,29.145,22470223,0
5/5/2005,29.105,29.171,28.766,28.862,18548357,0
5/6/2005,28.839,29.024,28.822,28.862,22184792,0
5/9/2005,28.855,29.171,28.848,29.171,18110272,0
5/10/2005,29.033,29.137,28.757,28.848,22889548,0
5/11/2005,28.904,29.154,28.718,29.137,18930914,0
5/12/2005,29.119,29.233,28.831,28.877,19907936,0
5/13/2005,28.877,29.208,28.63,28.743,22747706,0
5/16/2005,28.862,29.185,28.822,29.171,19265534,0
5/17/2005,29.064,29.361,29.007,29.354,18440540,0
5/18/2005,29.387,29.79,29.37,29.709,28978471,0
5/19/2005,29.709,29.765,29.539,29.724,17231130,0
5/20/2005,29.748,29.845,29.668,29.79,21103437,0
5/23/2005,29.652,30.063,29.652,29.933,18842727,0
5/24/2005,29.805,29.989,29.79,29.845,16695295,0
5/25/2005,29.862,29.862,29.596,29.675,15149648,0
5/26/2005,29.805,29.87,29.652,29.739,13324537,0
5/27/2005,29.724,29.773,29.675,29.693,10580411,0
5/31/2005,29.693,29.717,29.354,29.37,25095231,0
6/1/2005,29.37,29.797,29.37,29.739,19758886,0
6/2/2005,29.732,29.765,29.635,29.709,24502140,0
6/3/2005,29.626,29.756,29.507,29.548,14898375,0
6/6/2005,29.507,29.652,29.441,29.475,14920111,0
6/7/2005,29.605,29.894,29.579,29.66,21228267,0
6/8/2005,29.773,29.828,29.626,29.626,16288017,0
6/9/2005,29.588,29.66,29.403,29.619,14645739,0
6/10/2005,29.548,29.748,29.275,29.49,16949053,0
6/13/2005,29.483,29.675,29.403,29.427,17431973,0
6/14/2005,29.387,29.539,29.275,29.314,19465507,0
6/15/2005,29.345,29.458,29.119,29.24,22351479,0
6/16/2005,29.199,29.336,29.033,29.049,19958113,0
6/17/2005,29.154,29.507,29.056,29.387,43794748,0
6/20/2005,29.24,29.314,29.154,29.208,19994009,0
6/21/2005,29.199,29.306,29.105,29.105,27536792,0
6/22/2005,29.171,29.258,28.726,28.757,36430084,0
6/23/2005,28.579,28.684,27.791,27.904,60806402,0
6/24/2005,27.978,28.968,27.495,28.003,84188801,0
6/27/2005,27.953,28.066,27.849,27.867,29484496,0
6/28/2005,28.049,28.34,27.953,28.301,35709179,0
6/29/2005,28.324,28.483,28.171,28.178,26185408,0
6/30/2005,28.178,28.429,27.814,27.896,41269102,0
7/1/2005,28.058,28.128,27.904,27.972,25297940,0
7/5/2005,27.881,28.099,27.776,27.953,32842709,0
7/6/2005,27.814,27.927,27.598,27.632,26338308,0
7/7/2005,27.632,27.694,27.315,27.518,38719984,0
7/8/2005,27.68,28.274,27.655,28.171,37612916,0
7/11/2005,28.332,28.526,28.227,28.267,24342036,0
7/12/2005,28.22,28.371,28.137,28.258,21794160,0
7/13/2005,28.258,28.421,28.227,28.324,22527981,0
7/14/2005,28.492,28.807,28.378,28.684,35564479,0
7/15/2005,28.452,28.766,28.137,28.605,56304233,0
7/18/2005,28.483,28.572,28.301,28.34,21612320,0
7/19/2005,28.468,28.542,28.267,28.444,27529712,0
7/20/2005,28.444,28.475,28.213,28.421,22943330,0
7/21/2005,28.324,28.468,28.178,28.178,20233982,0
7/22/2005,28.371,28.371,28.073,28.234,18742614,0
7/25/2005,28.34,28.34,27.935,27.995,22519163,0
7/26/2005,28.041,28.267,27.927,27.935,20357816,0
7/27/2005,27.944,28.032,27.896,28.017,20728580,0
7/28/2005,28.017,28.22,28.017,28.082,20190882,0
7/29/2005,28.017,28.114,27.769,27.776,24518661,0
8/1/2005,27.832,27.875,27.542,27.575,23952894,0
8/2/2005,27.575,27.823,27.534,27.575,23814030,0
8/3/2005,27.583,27.686,27.446,27.542,22250869,0
8/4/2005,27.495,27.551,27.366,27.382,23371226,0
8/5/2005,27.254,27.382,27.173,27.22,23178208,0
8/8/2005,27.254,27.35,27.132,27.18,17612074,0
8/9/2005,27.35,27.598,27.292,27.486,21751929,0
8/10/2005,27.614,27.761,27.269,27.277,25846571,0
8/11/2005,27.39,27.783,27.334,27.783,26377560,0
8/12/2005,27.632,27.823,27.551,27.575,21360546,0
8/15/2005,27.471,27.59,27.39,27.542,16988426,0
8/16/2005,27.463,27.534,27.269,27.277,20632562,0
8/17/2005,27.277,27.68,27.261,27.454,19532578,0
8/18/2005,27.405,27.598,27.325,27.366,16942965,0
8/19/2005,27.446,27.583,27.261,27.334,16859002,0
8/22/2005,27.429,27.567,27.229,27.35,16881732,0
8/23/2005,27.374,27.438,27.196,27.35,19069159,0
8/24/2005,27.308,27.454,27.005,27.005,23549219,0
8/25/2005,27.005,27.067,26.9,26.971,20354832,0
8/26/2005,26.971,27.012,26.819,26.874,21855763,0
8/29/2005,26.706,27.067,26.65,27.052,23076109,0
8/30/2005,26.971,27.019,26.449,26.763,33280167,0
8/31/2005,26.727,27.115,26.536,27.059,33842335,0
9/1/2005,26.914,26.995,26.571,26.682,33428844,0
9/2/2005,26.892,26.937,26.736,26.832,25023814,0
9/6/2005,26.931,27.359,26.931,27.325,34140682,0
9/7/2005,27.286,27.412,27.115,27.382,27218446,0
9/8/2005,27.382,27.382,27.157,27.254,22164920,0
9/9/2005,27.325,27.56,27.292,27.359,24155973,0
9/12/2005,27.374,27.8,27.366,27.718,29838614,0
9/13/2005,27.655,27.727,27.42,27.598,26377309,0
9/14/2005,27.59,27.711,27.374,27.412,20126418,0
9/15/2005,27.429,27.694,27.429,27.68,23413459,0
9/16/2005,27.791,27.841,27.551,27.754,48914229,0
9/19/2005,27.614,27.64,27.286,27.412,29282656,0
9/20/2005,27.486,27.551,27.173,27.245,23709196,0
9/21/2005,26.986,27.164,26.971,27.012,27085915,0
9/22/2005,26.832,27.005,26.699,26.812,26994994,0
9/23/2005,26.812,27.036,26.778,26.892,19413341,0
9/26/2005,27.036,27.067,26.673,26.786,24203295,0
9/27/2005,26.945,27.245,26.745,27.083,27103799,0
9/28/2005,27.115,27.132,26.778,26.962,20846825,0
9/29/2005,26.812,27.173,26.632,27.091,27426743,0
9/30/2005,27.091,27.188,26.84,27.108,26424510,0
10/3/2005,27.052,27.075,26.727,26.754,30131246,0
10/4/2005,26.832,26.931,26.449,26.449,33664716,0
10/5/2005,26.487,26.65,26.303,26.311,28610072,0
10/6/2005,26.712,27.164,26.712,27.043,41543850,0
10/7/2005,27.292,27.614,27.115,27.551,35678255,0
10/10/2005,27.56,27.606,27.342,27.366,21834898,0
10/11/2005,27.366,27.438,27.124,27.212,22706591,0
10/12/2005,27.036,27.412,27.036,27.212,22982333,0
10/13/2005,27.173,27.542,27.173,27.39,24882465,0
10/14/2005,27.694,27.761,27.454,27.647,34497160,0
10/17/2005,27.542,27.776,27.325,27.382,29759989,0
10/18/2005,27.382,27.711,27.334,27.374,24653303,0
10/19/2005,27.315,27.703,27.292,27.703,28651183,0
10/20/2005,27.745,27.745,27.164,27.277,25374581,0
10/21/2005,27.334,27.429,27.091,27.157,26705963,0
10/24/2005,27.18,27.486,27.18,27.477,20517920,0
10/25/2005,27.382,27.477,27.075,27.299,23579895,0
10/26/2005,27.359,27.534,27.124,27.132,26940840,0
10/27/2005,27.075,27.124,26.9,27.036,21379674,0
10/28/2005,27.115,27.446,26.986,27.412,27049519,0
10/31/2005,27.374,27.486,27.245,27.299,33358916,0
11/1/2005,27.35,27.359,27.012,27.052,25613307,0
11/2/2005,27.052,27.35,26.978,27.22,28810292,0
11/3/2005,27.292,27.495,27.212,27.359,22347010,0
11/4/2005,27.359,27.454,27.173,27.39,20691440,0
11/7/2005,27.454,27.477,27.334,27.39,18502400,0
11/8/2005,27.277,27.334,27.157,27.18,18408000,0
11/9/2005,27.254,27.495,27.141,27.308,22179947,0
11/10/2005,27.35,27.972,27.308,27.776,36129997,0
11/11/2005,27.814,28.003,27.694,27.896,17148900,0
11/14/2005,27.904,27.904,27.614,27.694,16720261,0
11/15/2005,27.703,27.935,27.606,27.694,18561397,0
11/16/2005,27.686,27.944,27.655,27.808,20467864,0
11/17/2005,27.841,27.995,27.694,27.904,19213858,0
11/18/2005,28.549,28.822,28.378,28.783,73477107,0
11/21/2005,28.791,29.258,28.701,29.145,41845925,0
11/22/2005,29.024,29.171,28.895,29.033,31960956,0
11/23/2005,29.024,29.095,28.913,28.935,21726959,0
11/25/2005,28.982,29.163,28.92,29.145,11589475,0
11/28/2005,29.145,29.145,28.935,28.968,23236336,0
11/29/2005,29.086,29.171,28.869,28.928,28996981,0
11/30/2005,28.944,29.112,28.757,28.757,30181429,0
12/1/2005,28.862,28.904,28.693,28.783,26427237,0
12/2/2005,28.783,28.783,28.387,28.579,31251477,0
12/5/2005,28.517,28.869,28.5,28.799,29952016,0
12/6/2005,28.904,29.064,28.757,28.822,32897482,0
12/7/2005,28.822,28.862,28.509,28.639,34356433,0
12/8/2005,28.639,28.71,28.396,28.461,27032507,0
12/9/2005,28.526,28.822,28.452,28.605,21671937,0
12/12/2005,28.71,28.766,28.526,28.621,17091890,0
12/13/2005,28.579,28.726,28.461,28.556,31483002,0
12/14/2005,28.718,28.895,28.621,28.799,27202173,0
12/15/2005,28.935,29.112,28.799,28.982,42268231,0
12/16/2005,29.007,29.192,28.999,29.033,43103531,0
12/19/2005,28.982,29.185,28.701,28.839,25687458,0
12/20/2005,28.718,28.774,28.483,28.614,26045920,0
12/21/2005,28.71,28.71,28.378,28.436,28350477,0
12/22/2005,28.316,28.549,28.316,28.517,21709945,0
12/23/2005,28.63,28.639,28.492,28.517,13301932,0
12/27/2005,28.639,28.662,28.204,28.227,21199699,0
12/28/2005,28.227,28.308,28.137,28.267,20861356,0
12/29/2005,28.267,28.542,28.258,28.332,20049035,0
12/30/2005,28.274,28.355,28.163,28.22,22433209,0
1/3/2006,28.258,28.5,28.017,28.475,41263390,0
1/4/2006,28.461,28.5,28.258,28.436,29831160,0
1/5/2006,28.396,28.461,28.258,28.364,23377438,0
1/6/2006,28.483,28.605,28.332,28.564,27429848,0
1/9/2006,28.5,28.526,28.371,28.483,25730181,0
1/10/2006,28.396,28.429,28.22,28.332,26135351,0
1/11/2006,28.292,28.621,28.258,28.526,27815264,0
1/12/2006,28.542,28.549,28.128,28.178,27484626,0
1/13/2006,28.099,28.378,28.017,28.258,21373341,0
1/17/2006,28.684,28.684,28.032,28.128,19957745,0
1/18/2006,28.099,28.099,27.867,28.032,25033254,0
1/19/2006,28.099,28.099,27.776,27.919,36408100,0
1/20/2006,27.614,27.776,26.745,26.867,109431605,0
1/23/2006,26.995,27.108,26.778,26.803,48208727,0
1/24/2006,27.012,27.012,26.495,26.536,57726042,0
1/25/2006,26.692,26.727,26.286,26.374,63821926,0
1/26/2006,26.511,26.623,26.358,26.578,59922786,0
1/27/2006,26.584,26.584,26.366,26.527,53804300,0
1/30/2006,26.487,26.641,26.328,26.511,43949389,0
1/31/2006,26.487,26.553,26.272,26.366,49297910,0
2/1/2006,26.294,26.719,26.278,26.682,47265122,0
2/2/2006,26.623,26.803,26.471,26.487,37842824,0
2/3/2006,26.407,26.682,26.382,26.449,32079452,0
2/6/2006,26.449,26.478,26.286,26.366,28768935,0
2/7/2006,26.294,26.35,25.933,26.013,45695506,0
2/8/2006,26.013,26.4,25.949,26.358,33232969,0
2/9/2006,26.391,26.599,26.374,26.504,32695645,0
2/10/2006,26.504,26.867,26.464,26.795,32989150,0
2/13/2006,26.727,26.937,26.632,26.771,24851166,0
2/14/2006,26.712,27.005,26.599,26.937,36349346,0
2/15/2006,27.005,27.005,26.778,26.937,23357313,0
2/16/2006,26.923,26.971,26.615,26.849,29675032,0
2/17/2006,26.849,27.059,26.803,27.059,31477041,0
2/21/2006,27.059,27.173,26.745,26.858,24723355,0
2/22/2006,27.012,27.173,26.971,27.091,31948657,0
2/23/2006,26.771,26.937,26.736,26.778,27497538,0
2/24/2006,26.771,26.812,26.584,26.682,22698020,0
2/27/2006,26.745,26.849,26.657,26.824,24006674,0
2/28/2006,26.727,26.812,26.449,26.464,34312213,0
3/1/2006,26.545,26.592,26.328,26.374,30402891,0
3/2/2006,26.328,26.495,26.231,26.449,31216327,0
3/3/2006,26.366,26.84,26.35,26.615,31750170,0
3/6/2006,26.615,26.771,26.527,26.65,26593306,0
3/7/2006,26.599,26.763,26.578,26.692,27010769,0
3/8/2006,26.615,26.995,26.578,26.914,31152736,0
3/9/2006,26.874,27.005,26.699,26.727,30072622,0
3/10/2006,26.795,27.115,26.778,27.091,32005916,0
3/13/2006,27.1,27.157,26.914,27.108,24243292,0
3/14/2006,26.971,27.254,26.954,27.196,24392464,0
3/15/2006,27.196,27.791,27.196,27.711,45431564,0
3/16/2006,27.896,27.935,27.647,27.68,38946415,0
3/17/2006,27.754,27.987,27.694,27.783,50423232,0
3/20/2006,27.808,27.935,27.694,27.776,20029534,0
3/21/2006,27.783,27.927,27.598,27.647,24889666,0
3/22/2006,27.091,27.832,27.091,27.8,20063317,0
3/23/2006,27.736,27.754,27.382,27.471,25565112,0
3/24/2006,27.397,27.471,27.286,27.334,17946937,0
3/27/2006,27.269,27.325,27.124,27.204,17508486,0
3/28/2006,27.141,27.254,26.962,27.052,28396930,0
3/29/2006,27.012,27.405,27.012,27.315,30822712,0
3/30/2006,27.429,27.978,27.412,27.896,53745922,0
3/31/2006,27.972,28.178,27.953,28.003,46097937,0
4/3/2006,28.009,28.171,27.849,27.927,27753409,0
4/4/2006,28.073,28.073,27.632,27.935,26782475,0
4/5/2006,27.896,27.972,27.686,27.711,24273971,0
4/6/2006,27.614,27.814,27.471,27.754,25114862,0
4/7/2006,27.814,27.978,27.382,27.397,29424752,0
4/10/2006,27.42,27.438,27.212,27.308,28510704,0
4/11/2006,27.308,27.429,27.075,27.412,28525238,0
4/12/2006,27.614,27.8,27.511,27.745,32477164,0
4/13/2006,27.526,27.665,27.059,27.286,46725684,0
4/17/2006,27.18,27.18,26.623,26.803,43957835,0
4/18/2006,26.986,27.35,26.736,27.269,41413308,0
4/19/2006,27.334,27.35,26.971,27.292,30581749,0
4/20/2006,27.212,27.518,27.075,27.471,31535420,0
4/21/2006,27.575,27.632,27.115,27.35,36322150,0
4/24/2006,27.22,27.374,27.212,27.315,20375830,0
4/25/2006,27.374,27.42,27.212,27.35,28204781,0
4/26/2006,27.429,27.727,27.277,27.477,28636526,0
4/27/2006,27.292,27.919,27.286,27.718,30757381,0
4/28/2006,27.769,28.003,27.655,27.849,30743966,0
5/1/2006,27.632,27.953,27.632,27.686,21940971,0
5/2/2006,27.686,27.849,27.454,27.761,20429484,0
5/3/2006,27.551,27.912,27.526,27.694,27554551,0
5/4/2006,27.776,28.128,27.754,28.017,27139449,0
5/5/2006,28.128,28.355,28.073,28.308,31795757,0
5/8/2006,28.258,28.371,28.154,28.178,20340051,0
5/9/2006,28.137,28.274,28.099,28.178,20781240,0
5/10/2006,28.128,28.171,27.776,27.935,26437673,0
5/11/2006,27.776,27.912,27.477,27.783,28304148,0
5/12/2006,27.68,27.808,27.518,27.598,28267382,0
5/15/2006,27.454,27.849,27.438,27.823,28574427,0
5/16/2006,27.972,28.114,27.944,28.009,29043311,0
5/17/2006,27.875,28.058,27.694,27.711,31681485,0
5/18/2006,27.769,27.814,27.486,27.495,29994120,0
5/19/2006,27.56,27.776,27.334,27.503,37138942,0
5/22/2006,27.412,27.665,27.39,27.429,32762347,0
5/23/2006,27.454,27.551,27.299,27.374,27426993,0
5/24/2006,27.18,27.68,27.132,27.583,36178063,0
5/25/2006,27.655,27.718,27.39,27.711,24984192,0
5/26/2006,27.754,27.8,27.454,27.64,26317442,0
5/30/2006,27.647,27.672,27.382,27.412,27511451,0
5/31/2006,27.495,27.583,27.35,27.583,37377543,0
6/1/2006,27.614,27.875,27.551,27.814,24373088,0
6/2/2006,27.888,28.023,27.761,27.904,26265272,0
6/5/2006,27.814,27.875,27.518,27.551,22539776,0
6/6/2006,27.694,27.841,27.542,27.814,35860217,0
6/7/2006,27.814,28.114,27.694,27.694,34615407,0
6/8/2006,27.64,27.858,27.325,27.832,46345733,0
6/9/2006,27.791,27.858,27.308,27.429,31879847,0
6/12/2006,27.511,27.59,27.261,27.269,22577167,0
6/13/2006,27.269,27.542,27.141,27.157,38962685,0
6/14/2006,27.132,27.366,27.1,27.292,29816135,0
6/15/2006,27.359,27.567,27.052,27.463,39289601,0
6/16/2006,27.261,27.382,27.091,27.315,41998699,0
6/19/2006,27.334,27.334,27.083,27.148,25360787,0
6/20/2006,27.148,27.229,27.005,27.132,34272469,0
6/21/2006,27.237,27.286,26.923,27.108,38460510,0
6/22/2006,26.786,26.937,26.682,26.763,29736018,0
6/23/2006,26.712,26.867,26.657,26.699,25462890,0
6/26/2006,26.712,26.786,26.504,26.736,24099457,0
6/27/2006,26.608,26.786,26.471,26.471,29255582,0
6/28/2006,26.471,26.599,26.391,26.511,25213854,0
6/29/2006,26.553,26.795,26.471,26.786,35228372,0
6/30/2006,26.832,26.867,26.52,26.536,48288969,0
7/3/2006,26.65,26.867,26.641,26.832,14863973,0
7/5/2006,26.754,26.914,26.692,26.819,31735394,0
7/6/2006,26.819,27.067,26.812,26.971,24821110,0
7/7/2006,26.849,26.978,26.736,26.812,25141563,0
7/10/2006,26.812,26.937,26.65,26.931,19566735,0
7/11/2006,26.867,26.874,26.562,26.778,27789679,0
7/12/2006,26.736,26.745,26.571,26.615,26744964,0
7/13/2006,26.578,26.615,26.213,26.303,39035469,0
7/14/2006,25.997,26.054,25.813,25.851,61150705,0
7/17/2006,25.827,26.109,25.827,26.054,29270362,0
7/18/2006,26.054,26.149,25.964,26.135,32257687,0
7/19/2006,26.231,26.599,26.158,26.471,31664968,0
7/20/2006,26.449,26.52,26.149,26.182,25552691,0
7/21/2006,26.255,26.255,25.926,25.964,36509948,0
7/24/2006,26.149,26.374,25.997,26.263,28397426,0
7/25/2006,26.407,26.415,26.126,26.328,26558284,0
7/26/2006,26.358,26.382,26.149,26.311,26454816,0
7/27/2006,26.366,26.471,26.199,26.286,26865442,0
7/28/2006,26.407,26.754,26.358,26.584,26007290,0
7/31/2006,26.407,26.495,26.311,26.32,28263032,0
8/1/2006,26.286,26.407,26.149,26.213,20730689,0
8/2/2006,26.206,26.415,26.102,26.245,20636293,0
8/3/2006,26.206,26.471,26.109,26.35,24006181,0
8/4/2006,26.495,26.562,26.245,26.407,19744103,0
8/7/2006,26.311,26.432,26.173,26.32,19484757,0
8/8/2006,26.407,26.407,25.926,26.036,29487722,0
8/9/2006,26.149,26.342,25.955,25.988,22555926,0
8/10/2006,26.044,26.391,25.955,26.303,29646464,0
8/11/2006,26.263,26.391,26.102,26.165,19039101,0
8/14/2006,26.335,27.342,26.272,26.424,30971266,0
8/15/2006,26.719,26.795,26.599,26.727,25110633,0
8/16/2006,26.867,27.245,26.824,27.141,29661617,0
8/17/2006,27.132,27.374,27.091,27.308,21759256,0
8/18/2006,27.141,27.374,27.141,27.374,21249878,0
8/21/2006,27.374,27.454,27.188,27.342,15854033,0
8/22/2006,27.292,27.526,27.115,27.342,19706968,0
8/23/2006,27.173,27.269,27.052,27.204,22491214,0
8/24/2006,27.325,27.382,27.173,27.254,18074749,0
8/25/2006,27.148,27.308,27.141,27.245,14460546,0
8/28/2006,27.132,27.374,27.132,27.315,16499420,0
8/29/2006,27.292,27.567,27.292,27.526,22785089,0
8/30/2006,27.534,27.727,27.526,27.59,17863346,0
8/31/2006,27.606,27.632,27.382,27.42,22924452,0
9/1/2006,27.518,27.59,27.39,27.486,24445626,0
9/5/2006,27.438,27.477,27.308,27.35,22436936,0
9/6/2006,27.269,27.412,27.254,27.334,23169386,0
9/7/2006,27.254,27.495,27.237,27.405,36934990,0
9/8/2006,27.292,27.412,27.277,27.382,17784600,0
9/11/2006,27.254,27.718,27.18,27.718,26709564,0
9/12/2006,27.718,27.963,27.68,27.912,27934131,0
9/13/2006,27.935,28.049,27.769,28.049,33326250,0
9/14/2006,27.814,28.066,27.776,28.003,25448731,0
9/15/2006,28.099,28.178,27.953,28.058,41464854,0
9/18/2006,27.896,28.146,27.867,28.073,28423137,0
9/19/2006,28.066,28.066,27.858,28.058,23181436,0
9/20/2006,28.073,28.234,27.896,28.195,30415807,0
9/21/2006,28.099,28.099,27.575,27.727,32753280,0
9/22/2006,27.665,27.776,27.59,27.694,21758139,0
9/25/2006,27.64,28.128,27.64,28.091,27899851,0
9/26/2006,28.099,28.676,28.091,28.535,44561734,0
9/27/2006,28.444,28.701,28.316,28.452,32671177,0
9/28/2006,28.5,28.67,28.355,28.564,24171126,0
9/29/2006,28.517,28.588,28.34,28.421,25198824,0
10/2/2006,28.5,28.751,28.405,28.579,25842098,0
10/3/2006,28.588,28.886,28.549,28.751,40822450,0
10/4/2006,28.718,29.079,28.63,29.064,38352325,0
10/5/2006,28.99,29.37,28.935,29.216,31067154,0
10/6/2006,29.049,29.224,28.886,29.095,23315209,0
10/9/2006,29.095,29.177,28.869,29.112,22812417,0
10/10/2006,29.064,29.275,29.033,29.224,29128017,0
10/11/2006,29.145,29.306,29.007,29.119,24161687,0
10/12/2006,29.185,29.24,29.064,29.163,28712665,0
10/13/2006,28.928,29.073,28.556,28.968,52823430,0
10/16/2006,28.766,28.766,28.452,28.63,39471194,0
10/17/2006,28.461,28.662,28.371,28.63,30953256,0
10/18/2006,28.839,28.855,28.549,28.63,33821716,0
10/19/2006,28.5,28.572,28.292,28.405,32495172,0
10/20/2006,28.5,28.648,28.387,28.556,33590068,0
10/23/2006,28.405,28.734,28.396,28.605,32381029,0
10/24/2006,28.542,28.648,28.452,28.517,27122308,0
10/25/2006,28.621,28.701,28.461,28.67,27129142,0
10/26/2006,28.783,28.814,28.517,28.654,24734534,0
10/27/2006,28.549,28.579,28.316,28.348,36564972,0
10/30/2006,28.355,28.509,28.267,28.34,20374213,0
10/31/2006,28.405,28.461,28.114,28.267,32546472,0
11/1/2006,28.34,28.34,28.058,28.099,30122304,0
11/2/2006,28.082,28.107,27.875,27.944,29078583,0
11/3/2006,28.003,28.178,27.927,27.995,23566482,0
11/6/2006,28.195,28.509,28.099,28.396,33248496,0
11/7/2006,28.461,28.701,28.396,28.614,29826937,0
11/8/2006,28.542,28.783,28.5,28.648,22160197,0
11/9/2006,28.588,28.71,28.378,28.413,22818254,0
11/10/2006,28.421,28.429,28.274,28.316,22312107,0
11/13/2006,28.405,28.71,28.405,28.468,25868179,0
11/14/2006,28.549,28.783,28.324,28.654,35300909,0
11/15/2006,28.588,28.92,28.572,28.814,29363519,0
11/16/2006,28.877,29.086,28.877,28.952,28342278,0
11/17/2006,28.862,29.199,28.807,29.185,37647445,0
11/20/2006,29.119,29.208,28.928,28.968,24705098,0
11/21/2006,28.968,28.982,28.757,28.822,31000208,0
11/22/2006,28.822,29.056,28.757,28.974,23237082,0
11/24/2006,28.862,28.886,28.734,28.734,8965705,0
11/27/2006,28.639,28.783,28.405,28.542,30569204,0
11/28/2006,28.421,28.468,28.22,28.34,30888544,0
11/29/2006,28.378,28.535,28.332,28.461,22550584,0
11/30/2006,28.509,28.579,28.308,28.405,29156960,0
12/1/2006,28.483,28.5,28.146,28.405,29801229,0
12/4/2006,28.526,28.579,28.396,28.492,23377684,0
12/5/2006,28.509,28.579,28.283,28.396,37370712,0
12/6/2006,28.461,28.542,28.234,28.267,49965277,0
12/7/2006,28.267,28.492,28.25,28.308,31550698,0
12/8/2006,28.301,28.468,28.178,28.396,27741362,0
12/11/2006,28.371,28.598,28.22,28.355,37282648,0
12/12/2006,28.348,28.92,28.234,28.693,61840061,0
12/13/2006,28.862,28.92,28.5,28.579,55727041,0
12/14/2006,28.572,29.249,28.468,29.154,53695616,0
12/15/2006,29.208,30.201,29.154,30.079,109776277,0
12/18/2006,30.15,30.699,30.116,30.594,62174426,0
12/19/2006,30.392,30.65,30.392,30.602,38966162,0
12/20/2006,30.699,30.988,30.602,30.715,45820085,0
12/21/2006,30.633,30.641,30.296,30.409,30825075,0
12/22/2006,30.504,30.513,30.201,30.247,19049283,0
12/26/2006,30.272,30.385,30.134,30.361,14853042,0
12/27/2006,30.361,30.618,30.247,30.424,19889429,0
